0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
0.0112	0.0106	0.0167
